stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code,asw_node_id,asw_stop_id
U800Z2,"U Václava",50.114334,14.312358,"B",,0,,0,,B,800,2
U801Z1P,"Nádraží Dolní Počernice",50.086994,14.572225,"P",,0,,0,,A,801,1
U801Z2P,"Nádraží Dolní Počernice",50.087276,14.571493,"P",,0,,0,,B,801,2
U802Z1P,"U Včely",49.968410,14.387622,"P",,0,,0,,A,802,1
U802Z1,"U Včely",49.968410,14.387622,"B",,0,,0,,A,802,1
U802Z2P,"U Včely",49.969254,14.388854,"P",,0,,0,,B,802,2
U802Z2,"U Včely",49.969254,14.388854,"B",,0,,0,,B,802,2
U802Z3P,"Žabovřeská",49.970284,14.385682,"P",,0,,0,,C,802,3
U803Z1P,"U Vodojemu",50.122520,14.527510,"P",,0,,0,,A,803,1
U803Z1,"U Vodojemu",50.122520,14.527510,"0",,0,,0,,A,803,1
U803Z2P,"U Vodojemu",50.122574,14.527144,"P",,0,,0,,B,803,2
U803Z2,"U Vodojemu",50.122574,14.527144,"0",,0,,0,,B,803,2
U804Z1P,"U Zvoničky",50.010250,14.460409,"P",,0,,0,,A,804,1
U804Z1,"U Zvoničky",50.010250,14.460409,"B",,0,,0,,A,804,1
U804Z2P,"U Zvoničky",50.010559,14.460147,"P",,0,,0,,B,804,2
U804Z2,"U Zvoničky",50.010559,14.460147,"B",,0,,0,,B,804,2
U805Z1P,"U Zvonu",50.071541,14.387218,"P",,0,,1,,A,805,1
U805Z2P,"U Zvonu",50.071636,14.387420,"P",,0,,1,,B,805,2
U805Z52P,"U Zvonu",50.071625,14.386631,"P",,0,,0,,52,805,52
U806Z1P,"Řepínská",50.133869,14.430216,"P",,0,,0,,A,806,1
U806Z2P,"Řepínská",50.133163,14.429873,"P",,0,,0,,B,806,2
U807Z1P,"Ústřední dílny DP",50.074291,14.532351,"P",,0,,1,,A,807,1
U807Z2P,"Ústřední dílny DP",50.074711,14.532232,"P",,0,,1,,B,807,2
U807Z3P,"Ústřední dílny DP",50.074657,14.532419,"P",,0,,1,,C,807,3
U807Z4P,"Ústřední dílny DP",50.074379,14.532194,"P",,0,,1,,D,807,4
U807Z7P,"Ústřední dílny DP",50.074650,14.532945,"P",,0,,0,,G,807,7
U807Z8P,"Ústřední dílny DP",50.074379,14.532500,"P",,0,,0,,H,807,8
U808Z1P,"Uhříněves",50.029995,14.605497,"P",,0,,0,,A,808,1
U808Z1,"Uhříněves",50.029995,14.605497,"B",,0,,0,,A,808,1
U808Z2P,"Uhříněves",50.029736,14.602300,"P",,0,,0,,B,808,2
U808Z2,"Uhříněves",50.029736,14.602300,"B",,0,,0,,B,808,2
U808Z5,"Uhříněves",50.030560,14.606769,"B",,0,,0,,E,808,5
U809Z1P,"Újezd",50.081676,14.404443,"P",,0,,1,,A,809,1
U809Z2P,"Újezd",50.080540,14.404650,"P",,0,,2,,B,809,2
U809Z3P,"Újezd",50.081177,14.406804,"P",,0,,2,,C,809,3
U809Z4P,"Újezd",50.081249,14.405180,"P",,0,,2,,D,809,4
U809Z52P,"Újezd",50.080383,14.404704,"P",,0,,0,,Z2,809,52
U809Z53P,"Újezd",50.081196,14.406650,"P",,0,,0,,Z3,809,53
U810Z1,"Újezd u Průhonic",50.012440,14.546569,"B",,0,,0,,A,810,1
U810Z2,"Újezd u Průhonic",50.012234,14.546983,"B",,0,,0,,B,810,2
U810Z3P,"Újezd u Průhonic",50.012753,14.546157,"P",,0,,0,,C,810,3
U811Z1P,"Újezd nad Lesy",50.076145,14.660474,"P",,0,,0,,A,811,1
U811Z1,"Újezd nad Lesy",50.076145,14.660474,"B",,0,,0,,A,811,1
U811Z2P,"Újezd nad Lesy",50.076996,14.656846,"P",,0,,0,,B,811,2
U811Z3P,"Újezd nad Lesy",50.075794,14.658574,"P",,0,,0,,C,811,3
U811Z3,"Újezd nad Lesy",50.075794,14.658574,"B",,0,,0,,C,811,3
U811Z4P,"Újezd nad Lesy",50.075539,14.657879,"P",,0,,0,,D,811,4
U811Z4,"Újezd nad Lesy",50.075539,14.657879,"B",,0,,0,,D,811,4
U811Z13P,"Újezd nad Lesy",50.075794,14.658574,"P",,0,,0,,C,811,13
U811Z14P,"Újezd nad Lesy",50.075539,14.657879,"P",,0,,0,,D,811,14
U812Z1P,"Formanská",50.014496,14.543414,"P",,0,,0,,A,812,1
U812Z1,"Formanská",50.014496,14.543414,"B",,0,,0,,A,812,1
U812Z2P,"Formanská",50.014244,14.544715,"P",,0,,0,,B,812,2
U812Z2,"Formanská",50.014244,14.544715,"B",,0,,0,,B,812,2
U813Z1P,"Ukrajinská",50.064583,14.452582,"P",,0,,0,,A,813,1
U813Z2P,"Ukrajinská",50.065411,14.452469,"P",,0,,0,,B,813,2
U813Z3P,"Ukrajinská",50.062737,14.456220,"P",,0,,0,,B,813,3
U814Z1P,"Elišky Přemyslovny",49.974941,14.393112,"P",,0,,0,,A,814,1
U814Z1,"Elišky Přemyslovny",49.974941,14.393112,"B",,0,,0,,A,814,1
U815Z1P,"Urbanova",50.062717,14.384199,"P",,0,,0,,A,815,1
U815Z2P,"Urbanova",50.062218,14.383615,"P",,0,,0,,B,815,2
U816Z1P,"Urxova",50.095184,14.456384,"P",,0,,1,,A,816,1
U816Z2P,"Urxova",50.095215,14.457096,"P",,0,,1,,B,816,2
U817Z1P,"Správa sociálního zabezpečení",50.058849,14.405950,"P",,0,,0,,A,817,1
U817Z2P,"Správa sociálního zabezpečení",50.059711,14.405852,"P",,0,,0,,B,817,2
U818Z1P,"Rajská zahrada",50.106167,14.558550,"P",,0,,0,,A,818,1
U818Z2P,"Rajská zahrada",50.106403,14.559906,"P",,0,,0,,B,818,2
U818Z101P,"Rajská zahrada",50.106870,14.560480,"P",,0,U818S1,1,U818L1N,1,818,101
U818Z102P,"Rajská zahrada",50.106830,14.560500,"P",,0,U818S1,1,U818L0,2,818,102
U819Z1P,"Ústav mateřství",50.024532,14.459923,"P",,0,,0,,A,819,1
U819Z1,"Ústav mateřství",50.024532,14.459923,"0",,0,,0,,A,819,1
U819Z2P,"Ústav mateřství",50.024490,14.460162,"P",,0,,0,,B,819,2
U819Z2,"Ústav mateřství",50.024490,14.460162,"0",,0,,0,,B,819,2
U820Z1P,"Drobná",50.072830,14.556338,"P",,0,,0,,A,820,1
U820Z2P,"Drobná",50.072899,14.556170,"P",,0,,0,,B,820,2
U821Z1P,"Náměstí Winstona Churchilla",50.084133,14.440366,"P",,0,,0,,A,821,1
U821Z2P,"Náměstí Winstona Churchilla",50.083900,14.440399,"P",,0,,0,,B,821,2
U821Z3P,"Náměstí Winstona Churchilla",50.084274,14.441808,"P",,0,,0,,C,821,3
U822Z1P,"U Háje",50.041245,14.422226,"P",,0,,0,,A,822,1
U822Z2P,"U Háje",50.043182,14.418750,"P",,0,,0,,B,822,2
U823Z1P,"Nad Košíkem",50.045166,14.519250,"P",,0,,0,,A,823,1
U823Z2P,"Nad Košíkem",50.044849,14.519150,"P",,0,,0,,B,823,2
U824Z2P,"V Chotejně",50.057682,14.532626,"P",,0,,0,,B,824,2
U824Z2,"V Chotejně",50.057682,14.532626,"0",,0,,0,,B,824,2
U824Z4P,"V Chotejně",50.058548,14.534228,"P",,0,,0,,D,824,4
U824Z4,"V Chotejně",50.058548,14.534228,"0",,0,,0,,D,824,4
U825Z1P,"V Korytech",50.054462,14.488862,"P",,0,,0,,A,825,1
U825Z2P,"V Korytech",50.054436,14.488639,"P",,0,,0,,B,825,2
U826Z1P,"Březiněves",50.166260,14.483974,"P",,0,,0,,A,826,1
U826Z1,"Březiněves",50.166260,14.483974,"B",,0,,0,,A,826,1
U826Z2P,"Březiněves",50.166748,14.483917,"P",,0,,0,,B,826,2
U826Z2,"Březiněves",50.166748,14.483917,"B",,0,,0,,B,826,2
U827Z1P,"Limuzská",50.078835,14.508333,"P",,0,,0,,A,827,1
U827Z2P,"Limuzská",50.078579,14.508201,"P",,0,,0,,B,827,2
U827Z3P,"Limuzská",50.077606,14.504978,"P",,0,,1,,C,827,3
U827Z4P,"Limuzská",50.077602,14.505916,"P",,0,,1,,D,827,4
U828Z1P,"Venušina",50.025818,14.608790,"P",,0,,0,,A,828,1
U828Z2P,"Venušina",50.026760,14.608462,"P",,0,,0,,B,828,2
U829Z3P,"V Rybníčkách",50.070557,14.506913,"P",,0,,0,,C,829,3
U829Z4P,"V Rybníčkách",50.070633,14.507583,"P",,0,,0,,D,829,4
U830Z1P,"V Sudech",49.992035,14.346350,"P",,0,,0,,A,830,1
U830Z1,"V Sudech",49.992035,14.346350,"0,B",,0,,0,,A,830,1
U830Z2P,"V Sudech",49.992451,14.345637,"P",,0,,0,,B,830,2
U830Z2,"V Sudech",49.992451,14.345637,"0,B",,0,,0,,B,830,2
U831Z1P,"V Uličce",50.041443,14.395778,"P",,0,,0,,A,831,1
U832Z1P,"V Zápolí",50.046116,14.468100,"P",,0,,0,,A,832,1
U832Z2P,"V Zápolí",50.046085,14.467732,"P",,0,,0,,B,832,2
U832Z3P,"V Zápolí",50.047852,14.468682,"P",,0,,0,,C,832,3
U833Z1P,"V Zátiší",50.022533,14.433499,"P",,0,,0,,A,833,1
U833Z2P,"V Zátiší",50.022652,14.431899,"P",,0,,0,,B,833,2
U834Z1P,"Vackov",50.086823,14.486880,"P",,0,,0,,A,834,1
U834Z2P,"Vackov",50.086971,14.485620,"P",,0,,0,,B,834,2
U835Z1P,"Václavka",50.065201,14.393000,"P",,0,,0,,A,835,1
U835Z2P,"Václavka",50.065220,14.393639,"P",,0,,0,,B,835,2
U837Z1P,"Vozovna Žižkov",50.091682,14.475439,"P",,0,,1,,A,837,1
U837Z2P,"Vozovna Žižkov",50.091492,14.474534,"P",,0,,1,,B,837,2
U837Z3P,"Vozovna Žižkov",50.091335,14.475183,"P",,0,,2,,C,837,3
U837Z51P,"Vozovna Žižkov",50.091621,14.474416,"P",,0,,2,,Z1,837,51
U837Z52P,"Vozovna Žižkov",50.091343,14.474616,"P",,0,,2,,Z2,837,52
U838Z1P,"Kolovraty",50.016018,14.621266,"P",,0,,0,,A,838,1
U838Z2P,"Kolovraty",50.016083,14.621516,"P",,0,,0,,B,838,2
U839Z1P,"Ve Studeném",50.031593,14.423985,"P",,0,,0,,A,839,1
U839Z2P,"Ve Studeném",50.031597,14.421592,"P",,0,,0,,B,839,2
U840Z1P,"Ve Výrech",50.034935,14.306705,"P",,0,,0,,A,840,1
U840Z2P,"Ve Výrech",50.035252,14.305322,"P",,0,,0,,B,840,2
U841Z1P,"Veletržní palác",50.102402,14.432717,"P",,0,,2,,A,841,1
U841Z2P,"Veletržní palác",50.101543,14.433172,"P",,0,,2,,B,841,2
U841Z3P,"Veletržní palác",50.102478,14.432610,"P",,0,,2,,C,841,3
U841Z4P,"Veletržní palác",50.101475,14.433194,"P",,0,,2,,D,841,4
U842Z1P,"Poliklinika Petrovice",50.039951,14.560183,"P",,0,,0,,A,842,1
U842Z2P,"Poliklinika Petrovice",50.038536,14.561766,"P",,0,,0,,B,842,2
U843Z1P,"Bazovského",50.067352,14.307966,"P",,0,,0,,A,843,1
U843Z2P,"Bazovského",50.066978,14.307147,"P",,0,,0,,B,843,2
U844Z1P,"Větrník",50.089752,14.351194,"P",,0,,1,,A,844,1
U844Z2P,"Větrník",50.089771,14.350998,"P",,0,,1,,B,844,2
U844Z3P,"Větrník",50.089340,14.349114,"P",,0,,0,,C,844,3
U844Z4P,"Větrník",50.089249,14.349366,"P",,0,,0,,D,844,4
U845Z1P,"Vysokovská",50.108994,14.602833,"P",,0,,0,,A,845,1
U846Z1P,"Vidoule",50.055683,14.365099,"P",,0,,0,,A,846,1
U846Z2P,"Vidoule",50.055965,14.365317,"P",,0,,0,,B,846,2
U846Z3P,"Vidoule",50.054485,14.364209,"P",,0,,0,,C,846,3
U846Z4P,"Vidoule",50.054810,14.364372,"P",,0,,0,,D,846,4
U848Z1P,"Vozovna Strašnice",50.075558,14.489644,"P",,0,,1,,A,848,1
U848Z2P,"Vozovna Strašnice",50.075451,14.489813,"P",,0,,1,,B,848,2
U849Z1P,"Vinohradské hřbitovy",50.077759,14.480204,"P",,0,,1,,A,849,1
U849Z2P,"Vinohradské hřbitovy",50.077591,14.481215,"P",,0,,1,,B,849,2
U850Z1P,"Vinohradská tržnice",50.077023,14.442731,"P",,0,,1,,A,850,1
U850Z2P,"Vinohradská tržnice",50.077095,14.441360,"P",,0,,1,,B,850,2
U851Z1P,"Vinohradská vodárna",50.075439,14.449324,"P",,0,,2,,A,851,1
U851Z2P,"Vinohradská vodárna",50.075356,14.450124,"P",,0,,2,,B,851,2
U852Z2P,"Vinoř",50.151718,14.590778,"P",,0,,0,,B,852,2
U852Z2,"Vinoř",50.151718,14.590778,"B",,0,,0,,B,852,2
U852Z3P,"Vinoř",50.151798,14.591300,"P",,0,,0,,C,852,3
U852Z3,"Vinoř",50.151798,14.591300,"B",,0,,0,,C,852,3
U853Z1P,"Psohlavců",50.026600,14.416916,"P",,0,,0,,A,853,1
U853Z2P,"Psohlavců",50.026184,14.417766,"P",,0,,0,,B,853,2
U854Z1P,"Karlínské náměstí",50.092751,14.445179,"P",,0,,1,,A,854,1
U854Z2P,"Karlínské náměstí",50.092781,14.446130,"P",,0,,1,,B,854,2
U855Z1P,"Vlašimská",50.074486,14.463683,"P",,0,,0,,A,855,1
U855Z2P,"Vlašimská",50.074303,14.466399,"P",,0,,0,,B,855,2
U856Z1P,"Vlnitá",50.035500,14.421899,"P",,0,,0,,A,856,1
U856Z2P,"Vlnitá",50.034676,14.420355,"P",,0,,0,,B,856,2
U857Z1P,"Čechtická",50.020718,14.445000,"P",,0,,0,,A,857,1
U857Z2P,"Čechtická",50.021118,14.444683,"P",,0,,0,,B,857,2
U858Z1P,"Vojenská nemocnice",50.091736,14.360300,"P",,0,,1,,A,858,1
U858Z2P,"Vojenská nemocnice",50.091763,14.359789,"P",,0,,1,,B,858,2
U858Z4P,"Vojenská nemocnice",50.091644,14.360098,"P",,0,,0,,D,858,4
U859Z1P,"Vojická",50.113701,14.603433,"P",,0,,0,,A,859,1
U859Z1,"Vojická",50.113701,14.603433,"0",,0,,0,,A,859,1
U859Z2P,"Vojická",50.114052,14.604400,"P",,0,,0,,B,859,2
U859Z2,"Vojická",50.114052,14.604400,"0",,0,,0,,B,859,2
U861Z1P,"Vosmíkových",50.114388,14.473573,"P",,0,,1,,A,861,1
U861Z2P,"Vosmíkových",50.114330,14.472972,"P",,0,,1,,B,861,2
U862Z1P,"Divadlo Horní Počernice",50.116817,14.621750,"P",,0,,0,,A,862,1
U862Z1,"Divadlo Horní Počernice",50.116817,14.621750,"B",,0,,0,,A,862,1
U862Z2P,"Divadlo Horní Počernice",50.116886,14.621833,"P",,0,,0,,B,862,2
U862Z2,"Divadlo Horní Počernice",50.116886,14.621833,"B",,0,,0,,B,862,2
U863Z1P,"U Dobešky",50.040302,14.418949,"P",,0,,0,,A,863,1
U863Z2P,"U Dobešky",50.040089,14.419377,"P",,0,,0,,B,863,2
U864Z1P,"Vozovna Kobylisy",50.132809,14.453545,"P",,0,,1,,A,864,1
U864Z2P,"Vozovna Kobylisy",50.132740,14.454075,"P",,0,,1,,B,864,2
U864Z3P,"Vozovna Kobylisy",50.132793,14.453642,"P",,0,,1,,C,864,3
U864Z4P,"Vozovna Kobylisy",50.132336,14.453591,"P",,0,,2,,D,864,4
U864Z5P,"Vozovna Kobylisy",50.131943,14.453631,"P",,0,,2,,E,864,5
U864Z6P,"Vozovna Kobylisy",50.133560,14.454819,"P",,0,,0,,F,864,6
U864Z7P,"Vozovna Kobylisy",50.133209,14.454931,"P",,0,,0,,G,864,7
U864Z9P,"Vozovna Kobylisy",50.133083,14.452950,"P",,0,,0,,I,864,9
U864Z9,"Vozovna Kobylisy",50.133083,14.452950,"B",,0,,0,,I,864,9
U864Z11P,"Vozovna Kobylisy",50.133251,14.453259,"P",,0,,0,,K,864,11
U864Z11,"Vozovna Kobylisy",50.133251,14.453259,"B",,0,,0,,K,864,11
U865Z1P,"Vozovna Motol",50.067856,14.341457,"P",,0,,1,,A,865,1
U865Z2P,"Vozovna Motol",50.067863,14.340385,"P",,0,,1,,B,865,2
U866Z1P,"Vozovna Pankrác",50.057072,14.437891,"P",,0,,1,,A,866,1
U866Z2P,"Vozovna Pankrác",50.056900,14.437778,"P",,0,,1,,B,866,2
U866Z4P,"Vozovna Pankrác",50.056862,14.437823,"P",,0,,1,,D,866,4
U866Z6P,"Vozovna Pankrác",50.056961,14.437201,"P",,0,,1,,F,866,6
U867Z1P,"Vozovna Střešovice",50.093895,14.389960,"P",,0,,1,,A,867,1
U867Z2P,"Vozovna Střešovice",50.093571,14.389065,"P",,0,,1,,B,867,2
U867Z3P,"Vozovna Střešovice",50.093933,14.389602,"P",,0,,0,,C,867,3
U867Z5P,"Vozovna Střešovice",50.093857,14.388336,"P",,0,,0,,E,867,5
U867Z6P,"Vozovna Střešovice",50.093784,14.388033,"P",,0,,0,,F,867,6
U867Z7P,"Vozovna Střešovice",50.094059,14.389679,"P",,0,,2,,G,867,7
U868Z1P,"Vozovna Vokovice",50.092926,14.330468,"P",,0,,1,,A,868,1
U868Z2P,"Vozovna Vokovice",50.093163,14.331469,"P",,0,,1,,B,868,2
U869Z1P,"Výhledy",50.137192,14.368687,"P",,0,,0,,A,869,1
U869Z1,"Výhledy",50.137192,14.368687,"B",,0,,0,,A,869,1
U870Z1P,"Vychovatelna",50.119045,14.464629,"P",,0,,2,,A,870,1
U870Z2P,"Vychovatelna",50.119236,14.463837,"P",,0,,2,,B,870,2
U870Z3P,"Vychovatelna",50.117626,14.463846,"P",,0,,0,,C,870,3
U870Z4P,"Vychovatelna",50.117783,14.464852,"P",,0,,0,,D,870,4
U870Z5P,"Vychovatelna",50.118305,14.464423,"P",,0,,0,,E,870,5
U871Z1P,"Lipovická",49.996712,14.467565,"P",,0,,0,,A,871,1
U871Z1,"Lipovická",49.996712,14.467565,"B",,0,,0,,A,871,1
U871Z2P,"Lipovická",49.996758,14.467648,"P",,0,,0,,B,871,2
U871Z2,"Lipovická",49.996758,14.467648,"B",,0,,0,,B,871,2
U872Z1P,"Vypich",50.079845,14.347569,"P",,0,,1,,A,872,1
U872Z2P,"Vypich",50.079739,14.346677,"P",,0,,1,,B,872,2
U872Z6P,"Vypich",50.080074,14.343976,"P",,0,,0,,C,872,6
U872Z7P,"Kukulova",50.078495,14.344543,"P",,0,,0,,G,872,7
U872Z7,"Kukulova",50.078495,14.344543,"0",,0,,0,,G,872,7
U872Z8P,"Vypich",50.079842,14.344132,"P",,0,,0,,D,872,8
U872Z8,"Vypich",50.079842,14.344132,"0",,0,,0,,D,872,8
U873Z1P,"Poštovská",50.110626,14.508333,"P",,0,,1,,A,873,1
U873Z2P,"Poštovská",50.110561,14.509473,"P",,0,,1,,B,873,2
U874Z2P,"Zemědělská univerzita",50.133682,14.377707,"P",,0,,0,,B,874,2
U874Z2,"Zemědělská univerzita",50.133682,14.377707,"B",,0,,0,,B,874,2
U874Z3P,"Zemědělská univerzita",50.133419,14.377033,"P",,0,,0,,C,874,3
U874Z3,"Zemědělská univerzita",50.133419,14.377033,"B",,0,,0,,C,874,3
U874Z4P,"Zemědělská univerzita",50.132648,14.377503,"P",,0,,0,,D,874,4
U874Z4,"Zemědělská univerzita",50.132648,14.377503,"B",,0,,0,,D,874,4
U875Z1P,"Píškova",50.041050,14.333483,"P",,0,,0,,A,875,1
U875Z2P,"Píškova",50.041683,14.334953,"P",,0,,0,,B,875,2
U875Z3P,"Píškova",50.040752,14.334616,"P",,0,,0,,C,875,3
U876Z1P,"Albertov",50.067245,14.421646,"P",,0,,1,,A,876,1
U876Z2P,"Albertov",50.068684,14.420451,"P",,0,,1,,B,876,2
U876Z4P,"Albertov",50.067822,14.420297,"P",,0,,1,,D,876,4
U878Z1P,"Výtoň",50.068123,14.415006,"P",,0,,1,,A,878,1
U878Z2P,"Výtoň",50.067673,14.414974,"P",,0,,1,,B,878,2
U878Z3P,"Výtoň",50.067635,14.416112,"P",,0,,2,,C,878,3
U878Z4P,"Výtoň",50.067516,14.416522,"P",,0,,2,,D,878,4
U878Z11P,"Výtoň",50.067406,14.414558,"P",,0,,0,,K,878,11
U879Z1P,"Jílovská",50.026398,14.430109,"P",,0,,0,,A,879,1
U879Z2P,"Jílovská",50.026871,14.430120,"P",,0,,0,,B,879,2
U880Z1P,"VÚ Běchovice",50.089417,14.612350,"P",,0,,0,,A,880,1
U880Z2P,"VÚ Běchovice",50.088985,14.612406,"P",,0,,0,,B,880,2
U881Z1P,"Vinopalnická",50.119953,14.470388,"P",,0,,0,,A,881,1
U881Z1,"Vinopalnická",50.119953,14.470388,"0",,0,,0,,A,881,1
U881Z2P,"Vinopalnická",50.119946,14.470376,"P",,0,,0,,B,881,2
U881Z2,"Vinopalnická",50.119946,14.470376,"0",,0,,0,,B,881,2
U882Z1P,"Na Šabatce",49.988934,14.408732,"P",,0,,0,,A,882,1
U882Z2P,"Na Šabatce",49.989502,14.409216,"P",,0,,0,,B,882,2
U883Z1P,"Xaverov",50.101715,14.625289,"P",,0,,0,,A,883,1
U883Z2P,"Xaverov",50.101185,14.625509,"P",,0,,0,,B,883,2
U884Z1P,"Za Horou",50.091812,14.535316,"P",,0,,0,,A,884,1
U884Z2P,"Za Horou",50.092167,14.533816,"P",,0,,0,,B,884,2
U884Z3P,"Za Horou",50.092415,14.536121,"P",,0,,0,,C,884,3
U885Z1P,"Za Chalupami",50.005299,14.355999,"P",,0,,0,,A,885,1
U885Z1,"Za Chalupami",50.005299,14.355999,"0",,0,,0,,A,885,1
U885Z2P,"Za Chalupami",50.005234,14.356250,"P",,0,,0,,B,885,2
U885Z2,"Za Chalupami",50.005234,14.356250,"0",,0,,0,,B,885,2
U886Z1P,"Záběhlice",50.056087,14.479277,"P",,0,,0,,A,886,1
U886Z2P,"Záběhlice",50.055870,14.479845,"P",,0,,0,,B,886,2
U887Z1P,"Záběhlická škola",50.052956,14.503857,"P",,0,,0,,A,887,1
U887Z2P,"Záběhlická škola",50.053112,14.502500,"P",,0,,0,,B,887,2
U888Z1P,"Zadní Kopanina",50.006519,14.312687,"P",,0,,0,,A,888,1
U888Z2P,"Zadní Kopanina",50.006733,14.313116,"P",,0,,0,,B,888,2
U889Z1P,"Zahradní Město",50.060780,14.505137,"P",,0,,2,,A,889,1
U889Z2P,"Zahradní Město",50.060566,14.505977,"P",,0,,2,,B,889,2
U889Z3P,"Zahradní Město",50.060303,14.506533,"P",,0,,0,,C,889,3
U890Z1P,"Centrum Zahradní Město",50.056351,14.506499,"P",,0,,0,,A,890,1
U890Z2P,"Centrum Zahradní Město",50.055912,14.506888,"P",,0,,0,,B,890,2
U890Z3P,"Centrum Zahradní Město",50.056870,14.507250,"P",,0,,0,,C,890,3
U891Z1P,"Zahradnictví",50.003002,14.383766,"P",,0,,0,,A,891,1
U891Z2P,"Zahradnictví",50.003323,14.384354,"P",,0,,0,,B,891,2
U892Z1P,"Zahrádky",50.027401,14.312283,"P",,0,,0,,A,892,1
U892Z2P,"Zahrádky",50.027134,14.312615,"P",,0,,0,,B,892,2
U893Z1P,"Zálesí",50.028301,14.451583,"P",,0,,0,,A,893,1
U893Z2P,"Zálesí",50.028286,14.452449,"P",,0,,0,,B,893,2
U893Z3P,"Zálesí",50.027199,14.451166,"P",,0,,0,,C,893,3
U893Z3,"Zálesí",50.027199,14.451166,"0",,0,,0,,C,893,3
U893Z4P,"Zálesí",50.027351,14.451433,"P",,0,,0,,D,893,4
U893Z4,"Zálesí",50.027351,14.451433,"0",,0,,0,,D,893,4
U893Z5P,"Zálesí",50.028637,14.450849,"P",,0,,0,,E,893,5
U893Z6P,"Zálesí",50.029053,14.450873,"P",,0,,0,,F,893,6
U894Z1P,"U Studánky",49.998474,14.482821,"P",,0,,0,,A,894,1
U894Z2P,"U Studánky",49.998581,14.482785,"P",,0,,0,,B,894,2
U895Z1P,"Zatáčka",50.025913,14.426645,"P",,0,,0,,A,895,1
U895Z2P,"Zatáčka",50.025295,14.423183,"P",,0,,0,,B,895,2
U896Z1P,"Závist",49.975849,14.400932,"P",,0,,0,,A,896,1
U896Z2P,"Závist",49.976768,14.403394,"P",,0,,0,,B,896,2
U897Z1P,"Černý Most",50.109116,14.577132,"P",,0,,0,,B,897,1
U897Z1,"Černý Most",50.109116,14.577132,"0",,0,,0,,B,897,1
U897Z2P,"Černý Most",50.109200,14.577432,"P",,0,,0,,A,897,2
U897Z3P,"Černý Most",50.108841,14.578667,"P",,0,,0,,17,897,3
U897Z4P,"Černý Most",50.108814,14.578336,"P",,0,,0,,16,897,4
U897Z5P,"Černý Most",50.108772,14.577972,"P",,0,,0,,15,897,5
U897Z5,"Černý Most",50.108772,14.577972,"0",,0,,0,,15,897,5
U897Z6,"Černý Most",50.108692,14.577353,"0",,0,,0,,14,897,6
U897Z7P,"Černý Most",50.108643,14.576899,"P",,0,,0,,13,897,7
U897Z9,"Černý Most",50.108536,14.576150,"B,1",,0,,0,,11,897,9
U897Z10P,"Černý Most",50.109398,14.578216,"P",,0,,0,,F,897,10
U897Z11P,"Černý Most",50.109718,14.578527,"P",,0,,0,,D,897,11
U897Z11,"Černý Most",50.109718,14.578527,"0",,0,,0,,D,897,11
U897Z21,"Černý Most",50.109116,14.577132,"B,1",,0,,0,,V1,897,21
U897Z31,"Černý Most",50.109718,14.578527,"B,1",,0,,0,,D,897,31
U897Z63,"Černý Most",50.108753,14.576670,"B,1",,0,,0,,3,897,63
U897Z65,"Černý Most",50.108818,14.577313,"B,1",,0,,0,,5,897,65
U897Z101P,"Černý Most",50.109000,14.576810,"P",,0,U897S1,1,U897L0,1,897,101
U897Z102P,"Černý Most",50.108910,14.576840,"P",,0,U897S1,1,U897L0,2,897,102
U898Z1P,"Za Čimickým hájem",50.135483,14.447299,"P",,0,,0,,A,898,1
U898Z2P,"Za Čimickým hájem",50.135403,14.447783,"P",,0,,0,,B,898,2
U899Z3P,"Avia Letňany",50.141865,14.515490,"P",,0,,0,,C,899,3
U899Z4P,"Avia Letňany",50.141605,14.515983,"P",,0,,0,,D,899,4
U900Z1P,"Zborov - Strašnické divadlo",50.077312,14.500309,"P",,0,,1,,A,900,1
U900Z2P,"Zborov - Strašnické divadlo",50.077282,14.501080,"P",,0,,1,,B,900,2
U901Z1P,"Zborovská",50.072399,14.408092,"P",,0,,2,,A,901,1
U901Z2P,"Zborovská",50.072430,14.407203,"P",,0,,2,,B,901,2
U901Z51P,"Zborovská",50.072529,14.406882,"P",,0,,0,,Z1,901,51
U902Z1P,"Zbraslavské náměstí",49.975910,14.394023,"P",,0,,0,,A,902,1
U902Z1,"Zbraslavské náměstí",49.975910,14.394023,"B",,0,,0,,A,902,1
U902Z2P,"Zbraslavské náměstí",49.976074,14.393679,"P",,0,,0,,B,902,2
U902Z3P,"Zbraslavské náměstí",49.976162,14.393383,"P",,0,,0,,C,902,3
U902Z3,"Zbraslavské náměstí",49.976162,14.393383,"B",,0,,0,,C,902,3
U902Z4P,"Zbraslavské náměstí",49.976398,14.393798,"P",,0,,0,,D,902,4
U902Z4,"Zbraslavské náměstí",49.976398,14.393798,"B",,0,,0,,D,902,4
U902Z6P,"Zbraslavské náměstí",49.976196,14.392994,"P",,0,,0,,F,902,6
U903Z1P,"Zbyslavská",50.074001,14.672004,"P",,0,,0,,A,903,1
U903Z1,"Zbyslavská",50.074001,14.672004,"B",,0,,0,,A,903,1
U903Z2P,"Zbyslavská",50.074341,14.670831,"P",,0,,0,,B,903,2
U903Z2,"Zbyslavská",50.074341,14.670831,"B",,0,,0,,B,903,2
U904Z1P,"Michnovka",50.039635,14.397499,"P",,0,,0,,A,904,1
